datetime_utc, _conds, _dewptm, _fog, _hail, _hum, _precipm, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _wdire
20140117-09:00,Mist,12,0,0,91,,1017,0,0,13,0,0,
20140117-12:00,Patches of Fog,12,1,0,94,,1016,0,0,13,0,0,
20140117-15:00,Light Drizzle,11,0,0,93,,1016,1,0,12,0,0,
20140117-18:00,Patches of Fog,13,1,0,100,,1016,0,0,13,0,0,
20140117-21:00,Patches of Fog,12,1,0,100,,1016,0,0,12,0,0,
20140118-00:00,Light Drizzle,13,0,0,98,,1015,1,0,13,0,0,
20140118-03:00,Heavy Fog,12,1,0,100,,1017,0,0,12,0,0,
20140118-06:00,Patches of Fog,12,1,0,87,,1020,0,0,14,0,0,NW
20140118-09:00,Mist,12,0,0,79,,1019,0,0,15,0,0,
20140118-12:00,Mist,13,0,0,92,,1021,0,0,14,0,0,NE
20140118-15:00,Partial Fog,12,1,0,98,,1023,0,0,12,0,0,
20140118-18:00,Heavy Fog,10,1,0,100,,1024,0,0,10,0,0,
20140118-21:00,Heavy Fog,10,1,0,100,,1023,0,0,10,0,0,
20140119-00:00,Heavy Fog,11,1,0,98,,1024,0,0,11,0,0,
20140119-03:00,Mist,11,0,0,96,,1025,0,0,12,0,0,
20140119-06:00,Haze,11,0,0,65,,1026,0,0,16,0,0,
20140119-09:00,Haze,14,0,0,59,,1022,0,0,20,0,0,NNW
20140119-12:00,Mist,15,0,0,67,,1022,0,0,19,0,0,NNW
20140119-15:00,Mist,14,0,0,94,,1022,0,0,14,0,0,WSW
20140119-18:00,Patches of Fog,13,1,0,98,,1022,0,0,13,0,0,WSW
20140119-21:00,Mist,11,0,0,99,,1021,0,0,11,0,0,West
20140120-00:00,Heavy Fog,10,1,0,99,,1021,0,0,10,0,0,WSW
20140120-03:00,Heavy Fog,10,1,0,100,,1023,0,0,10,0,0,West
20140120-06:00,Mist,12,0,0,78,,1023,0,0,15,0,0,
20140120-09:00,Haze,12,0,0,46,,1020,0,0,22,0,0,East
20140120-12:00,Haze,14,0,0,63,,1020,0,0,19,0,0,ESE
20140120-15:00,Mist,13,0,0,89,,1021,0,0,14,0,0,
20140120-18:00,Mist,13,0,0,96,,1022,0,0,14,0,0,
20140120-21:00,Mist,12,0,0,97,,1021,0,0,13,0,0,East
20140121-00:00,Mist,12,0,0,95,,1021,0,0,13,0,0,ENE
20140121-03:00,Partial Fog,13,1,0,100,,1021,0,0,13,0,0,NE
20140121-06:00,Light Rain,13,0,0,95,,1023,1,0,13,0,0,SE
20140121-09:00,Mist,14,0,0,97,,1020,0,0,14,0,0,SE
20140121-12:00,Mist,14,0,0,99,,1019,0,0,15,0,0,SE
20140121-18:00,Mist,14,0,0,97,,1020,0,0,14,0,0,NE
20140121-21:00,Mist,13,0,0,95,,1020,0,0,13,0,0,
20140122-00:00,Mist,12,0,0,93,,1019,0,0,14,0,0,WNW
20140122-03:00,Mist,14,0,0,99,,1021,0,0,15,0,0,South
20140122-06:00,Light Rain,15,0,0,99,,1021,1,0,15,0,0,NNE
20140122-09:00,Mist,16,0,0,92,,1018,0,0,17,0,0,East
20140122-12:00,Mist,16,0,0,95,,1018,0,0,16,0,0,ENE
20140122-15:00,Mist,15,0,0,94,,1020,0,0,15,0,0,ESE
20140122-18:00,Mist,15,0,0,99,,1021,0,0,15,0,0,SSE
20140122-21:00,Light Rain,15,0,0,98,,1021,1,0,15,0,0,ESE
20140123-00:00,Light Drizzle,14,0,0,100,,1021,1,0,14,0,0,East
20140123-03:00,Mist,14,0,0,99,,1022,0,0,15,0,0,ENE
20140123-06:00,Mist,14,0,0,78,,1022,0,0,17,0,0,WSW
20140123-09:00,Smoke,15,0,0,66,,1019,0,0,20,0,0,West
20140123-12:00,Mist,16,0,0,81,,1019,0,0,19,0,0,West
20140123-15:00,Mist,15,0,0,99,,1020,0,0,15,0,0,NW
20140123-18:00,Patches of Fog,13,1,0,98,,1020,0,0,13,0,0,West
20140123-21:00,Heavy Fog,12,1,0,100,,1019,0,0,12,0,0,West
20140124-00:00,Heavy Fog,12,1,0,100,,1018,0,0,12,0,0,WNW
20140124-03:00,Heavy Fog,12,1,0,100,,1020,0,0,12,0,0,West
20140124-06:00,Mist,12,0,0,88,,1021,0,0,14,0,0,West
20140124-09:00,Mist,13,0,0,66,,1018,0,0,18,0,0,NW
20140124-12:00,Haze,13,0,0,69,,1018,0,0,17,0,0,West
20140124-15:00,Mist,13,0,0,93,,1020,0,0,14,0,0,West
20140124-18:00,Partial Fog,12,1,0,96,,1020,0,0,12,0,0,West
20140124-21:00,Heavy Fog,12,1,0,99,,1019,0,0,12,0,0,West
20140125-00:00,Heavy Fog,11,1,0,100,,1019,0,0,11,0,0,WNW
20140125-03:00,Heavy Fog,11,1,0,100,,1021,0,0,11,0,0,WNW
20140125-06:00,Heavy Fog,11,1,0,98,,1022,0,0,11,0,0,WNW
20140125-09:00,Mist,12,0,0,86,,1019,0,0,14,0,0,WNW
20140125-12:00,Mist,12,0,0,86,,1018,0,0,14,0,0,WSW
20140125-15:00,Patches of Fog,11,1,0,96,,1019,0,0,12,0,0,West
20140125-18:00,Partial Fog,11,1,0,99,,1020,0,0,11,0,0,SW
20140125-21:00,Heavy Fog,10,1,0,100,,1020,0,0,10,0,0,West
20140126-00:00,Heavy Fog,11,1,0,99,,1018,0,0,11,0,0,West
20140126-03:00,Heavy Fog,11,1,0,100,,1020,0,0,11,0,0,West
20140126-06:00,Mist,12,0,0,76,,1021,0,0,15,0,0,West
20140126-09:00,Smoke,14,0,0,59,,1018,0,0,20,0,0,WNW
20140126-12:00,Smoke,14,0,0,61,,1017,0,0,20,0,0,West
20140126-15:00,Smoke,13,0,0,95,,1019,0,0,14,0,0,WSW
20140126-18:00,Patches of Fog,12,1,0,98,,1020,0,0,12,0,0,WSW
20140126-21:00,Heavy Fog,12,1,0,98,,1020,0,0,12,0,0,West
20140127-00:00,Heavy Fog,11,1,0,100,,1019,0,0,11,0,0,West
20140127-03:00,Partial Fog,11,1,0,98,,1021,0,0,12,0,0,West
20140127-06:00,Haze,12,0,0,49,,1021,0,0,20,0,0,WNW
20140127-09:00,Haze,12,0,0,40,,1018,0,0,24,0,0,West
20140127-12:00,Haze,12,0,0,44,,1017,0,0,22,0,0,WNW
20140127-15:00,Mist,14,0,0,77,,1018,0,0,16,0,0,WNW
20140127-18:00,Mist,12,0,0,83,,1018,0,0,15,0,0,West
20140127-21:00,Mist,11,0,0,88,,1018,0,0,13,0,0,West
20140128-00:00,Patches of Fog,10,1,0,94,,1018,0,0,11,0,0,WSW
20140128-03:00,Patches of Fog,11,1,0,91,,1019,0,0,12,0,0,WSW
20140128-06:00,Smoke,12,0,0,49,,1019,0,0,20,0,0,West
20140128-09:00,Haze,8,0,0,26,,1015,0,0,23,0,0,WNW
20140128-12:00,Haze,12,0,0,40,,1014,0,0,23,0,0,West
20140128-15:00,Mist,14,0,0,80,,1016,0,0,17,0,0,
20140128-18:00,Mist,12,0,0,88,,1017,0,0,14,0,0,
20140128-21:00,Partial Fog,12,1,0,91,,1016,0,0,13,0,0,
20140129-00:00,Partial Fog,11,1,0,98,,1017,0,0,11,0,0,
20140129-03:00,Patches of Fog,10,1,0,87,,1019,0,0,11,0,0,NE
20140129-06:00,Smoke,12,0,0,59,,1020,0,0,18,0,0,ESE
20140129-09:00,Smoke,14,0,0,55,,1017,0,0,21,0,0,East
20140129-12:00,Patches of Fog,14,1,0,71,,1017,0,0,18,0,0,East
20140129-15:00,Patches of Fog,13,1,0,87,,1019,0,0,15,0,0,
20140129-18:00,Heavy Fog,13,1,0,98,,1020,0,0,13,0,0,East
20140129-21:00,Heavy Fog,12,1,0,100,,1020,0,0,12,0,0,
20140130-00:00,Heavy Fog,12,1,0,98,,1019,0,0,12,0,0,
20140130-03:00,Heavy Fog,11,1,0,99,,1021,0,0,11,0,0,
20140130-06:00,Patches of Fog,11,1,0,67,,1021,0,0,16,0,0,
20140130-09:00,Smoke,14,0,0,60,,1018,0,0,20,0,0,
20140130-12:00,Smoke,15,0,0,64,,1017,0,0,20,0,0,
20140130-15:00,Heavy Fog,13,1,0,87,,1019,0,0,15,0,0,NW
20140130-18:00,Heavy Fog,11,1,0,91,,1020,0,0,11,0,0,NE
20140130-21:00,Heavy Fog,11,1,0,100,,1020,0,0,11,0,0,
20140131-00:00,Heavy Fog,12,1,0,100,,1019,0,0,12,0,0,
20140131-03:00,Heavy Fog,11,1,0,93,,1021,0,0,12,0,0,
20140131-06:00,Partial Fog,12,1,0,83,,1021,0,0,15,0,0,
20140131-09:00,Smoke,13,0,0,52,,1018,0,0,21,0,0,NNW
20140131-12:00,Mist,13,0,0,71,,1018,0,0,17,0,0,NW
20140131-15:00,Patches of Fog,13,1,0,86,,1019,0,0,14,0,0,
20140131-18:00,Patches of Fog,13,1,0,86,,1019,0,0,14,0,0,SE
20140131-21:00,Patches of Fog,12,1,0,89,,1019,0,0,13,0,0,
20140201-00:00,Patches of Fog,10,1,0,86,,1019,0,0,12,0,0,
20140201-03:00,Patches of Fog,10,1,0,84,,1021,0,0,12,0,0,
20140201-06:00,Patches of Fog,11,1,0,71,,1021,0,0,14,0,0,SE
20140201-09:00,Smoke,12,0,0,58,,1019,0,0,19,0,0,ENE
20140201-12:00,Smoke,13,0,0,64,,1018,0,0,18,0,0,
20140201-15:00,Mist,12,0,0,86,,1020,0,0,14,0,0,South
20140201-18:00,Mist,11,0,0,91,,1020,0,0,12,0,0,SE
20140201-21:00,Partial Fog,10,1,0,95,,1020,0,0,11,0,0,
20140202-00:00,Partial Fog,8,1,0,97,,1019,0,0,8,0,0,
20140202-03:00,Partial Fog,8,1,0,95,,1020,0,0,9,0,0,
20140202-06:00,Smoke,12,0,0,51,,1019,0,0,20,0,0,SW
20140202-09:00,Smoke,14,0,0,47,,1015,0,0,23,0,0,NE
20140202-12:00,Smoke,14,0,0,57,,1015,0,0,21,0,0,
20140202-15:00,Patches of Fog,14,1,0,79,,1016,0,0,16,0,0,
20140202-18:00,Patches of Fog,12,1,0,91,,1016,0,0,13,0,0,
20140202-21:00,Patches of Fog,11,1,0,92,,1015,0,0,12,0,0,
20140203-00:00,Partial Fog,10,1,0,92,,1015,0,0,10,0,0,
20140203-03:00,Mist,10,0,0,95,,1016,0,0,11,0,0,
20140203-06:00,Smoke,12,0,0,41,,1015,0,0,22,0,0,WSW
20140203-09:00,Haze,11,0,0,26,,1012,0,0,27,0,0,SW
20140203-12:00,Haze,12,0,0,35,,1012,0,0,25,0,0,WSW
20140203-15:00,Mist,15,0,0,73,,1018,0,0,18,0,0,SW
20140203-18:00,Mist,14,0,0,85,,1013,0,0,16,0,0,SW
20140203-21:00,Partial Fog,12,1,0,,,1012,0,0,,0,0,North
20140204-00:00,Partial Fog,13,1,0,,,1012,0,0,,0,0,North
20140204-03:00,Partial Fog,13,1,0,92,,1012,0,0,14,0,0,
20140204-06:00,Haze,10,0,0,31,,1012,0,0,24,0,0,NNW
20140204-09:00,Haze,12,0,0,33,,1010,0,0,25,0,0,WSW
20140204-12:00,Haze,14,0,0,47,,1010,0,0,23,0,0,West
20140204-15:00,Mist,15,0,0,76,,1010,0,0,18,0,0,
20140204-18:00,Mist,13,0,0,87,,1011,0,0,15,0,0,
20140204-21:00,Mist,12,0,0,92,,1011,0,0,13,0,0,
20140205-00:00,Patches of Fog,13,1,0,93,,1010,0,0,14,0,0,
20140205-03:00,Partial Fog,14,1,0,91,,1012,0,0,15,0,0,
20140205-06:00,Partial Fog,14,1,0,78,,1013,0,0,17,0,0,WSW
20140205-09:00,Haze,8,0,0,27,,1010,0,0,23,0,0,NNE
20140205-12:00,Haze,12,0,0,39,,1010,0,0,23,0,0,
20140205-15:00,Mist,13,0,0,76,,1012,0,0,16,0,0,
20140205-18:00,Mist,13,0,0,81,,1013,0,0,15,0,0,
20140205-21:00,Partial Fog,12,1,0,97,,1012,0,0,13,0,0,
20140206-00:00,Partial Fog,11,1,0,97,,1012,0,0,11,0,0,
20140206-03:00,Mist,12,0,0,95,,1013,0,0,12,0,0,
20140206-06:00,Haze,14,0,0,44,,1014,0,0,23,0,0,NE
20140206-09:00,Haze,14,0,0,38,,1010,0,0,25,0,0,ENE
20140206-12:00,Smoke,15,0,0,52,,1009,0,0,23,0,0,SE
20140206-15:00,Light Rain,14,0,0,60,,1010,1,0,19,0,0,ENE
20140206-18:00,Haze,13,0,0,66,,1010,0,0,18,0,0,East
20140206-21:00,Partly Cloudy,13,0,0,71,,1009,0,0,17,0,0,ESE
20140207-00:00,Mist,14,0,0,77,,1008,0,0,16,0,0,SE
20140207-03:00,Mist,14,0,0,77,,1010,0,0,17,0,0,SW
20140207-06:00,Haze,15,0,0,51,,1011,0,0,23,0,0,SE
20140207-09:00,Haze,15,0,0,39,,1007,0,0,26,0,0,South
20140207-12:00,Haze,16,0,0,53,,1008,0,0,24,0,0,WSW
20140207-15:00,Patches of Fog,14,1,0,67,,1009,0,0,19,0,0,West
20140207-18:00,Patches of Fog,15,1,0,84,,1011,0,0,17,0,0,West
20140207-21:00,Partial Fog,14,1,0,90,,1010,0,0,15,0,0,West
20140208-00:00,Partial Fog,14,1,0,90,,1010,0,0,15,0,0,NNW
20140208-03:00,Partial Fog,14,1,0,90,,1012,0,0,15,0,0,West
20140208-06:00,Mist,13,0,0,84,,1013,0,0,15,0,0,West
20140208-09:00,Mist,13,0,0,71,,1011,0,0,16,0,0,WNW
20140208-12:00,Mist,12,0,0,76,,1010,0,0,15,0,0,NW
20140208-15:00,Mist,10,0,0,86,,1012,0,0,12,0,0,
20140208-18:00,Mist,10,0,0,92,,1012,0,0,11,0,0,WNW
20140208-21:00,Mist,9,0,0,94,,1011,0,0,10,0,0,WNW
20140209-00:00,Patches of Fog,8,1,0,98,,1011,0,0,8,0,0,West
20140209-03:00,Patches of Fog,8,1,0,87,,1012,0,0,10,0,0,West
20140209-06:00,Blowing Sand,6,0,0,36,,1013,0,0,17,0,0,NW
20140209-09:00,Blowing Sand,6,0,0,30,,1011,0,0,19,0,0,NW
20140209-12:00,Haze,5,0,0,30,,1011,0,0,19,0,0,WNW
20140209-15:00,Haze,7,0,0,63,,1013,0,0,12,0,0,
20140209-18:00,Mist,7,0,0,80,,1013,0,0,9,0,0,
20140209-21:00,Mist,6,0,0,83,,1012,0,0,9,0,0,
20140210-00:00,Mist,5,0,0,98,,1012,0,0,6,0,0,
20140210-03:00,Patches of Fog,5,1,0,73,,1014,0,0,9,0,0,
20140210-06:00,Haze,4,0,0,31,,1014,0,0,17,0,0,SW
20140210-09:00,Haze,2,0,0,21,,1011,0,0,20,0,0,WSW
20140210-12:00,Haze,5,0,0,33,,1011,0,0,17,0,0,
20140210-15:00,Haze,9,0,0,66,,1012,0,0,14,0,0,
20140210-18:00,Mist,8,0,0,82,,1013,0,0,10,0,0,
20140210-21:00,Mist,7,0,0,90,,1013,0,0,8,0,0,
20140211-00:00,Mist,6,0,0,93,,1012,0,0,7,0,0,
20140211-03:00,Patches of Fog,8,1,0,93,,1014,0,0,8,0,0,
20140211-06:00,Smoke,8,0,0,39,,1015,0,0,19,0,0,WNW
20140211-09:00,Haze,5,0,0,24,,1012,0,0,21,0,0,NW
20140211-12:00,Haze,7,0,0,32,,1012,0,0,19,0,0,WNW
20140211-15:00,Haze,9,0,0,65,,1014,0,0,14,0,0,
20140211-18:00,Haze,8,0,0,82,,1015,0,0,10,0,0,
20140211-21:00,Mist,8,0,0,89,,1014,0,0,9,0,0,
20140212-00:00,Mist,7,0,0,94,,1013,0,0,8,0,0,WNW
20140212-03:00,Mist,8,0,0,81,,1015,0,0,10,0,0,SW
20140212-06:00,Smoke,9,0,0,48,,1015,0,0,17,0,0,NW
20140212-09:00,Haze,6,0,0,26,,1012,0,0,21,0,0,West
20140212-12:00,Haze,8,0,0,35,,1012,0,0,19,0,0,WNW
20140212-15:00,Mist,9,0,0,68,,1013,0,0,13,0,0,
20140212-18:00,Mist,8,0,0,86,,1014,0,0,10,0,0,
20140212-21:00,Mist,8,0,0,98,,1014,0,0,8,0,0,
20140213-00:00,Patches of Fog,7,1,0,99,,1013,0,0,7,0,0,
20140213-03:00,Patches of Fog,8,1,0,93,,1015,0,0,8,0,0,
20140213-06:00,Haze,9,0,0,37,,1015,0,0,20,0,0,SE
20140213-09:00,Haze,7,0,0,27,,1012,0,0,22,0,0,SE
20140213-12:00,Haze,10,0,0,48,,1012,0,0,19,0,0,ESE
20140213-15:00,Haze,11,0,0,60,,1013,0,0,17,0,0,ESE
20140213-18:00,Mist,11,0,0,72,,1014,0,0,15,0,0,East
20140213-21:00,Mist,11,0,0,80,,1015,0,0,14,0,0,East
20140214-00:00,Rain,12,0,0,98,,1013,1,0,12,0,0,East
20140214-03:00,Rain,12,0,0,100,,1014,1,0,12,0,0,East
20140214-06:00,Light Drizzle,13,0,0,95,,1014,1,0,13,0,0,ESE
20140214-09:00,Light Rain,14,0,0,100,,1011,1,0,14,0,0,East
20140214-12:00,Mist,13,0,0,89,,1010,0,0,14,0,0,ENE
20140214-15:00,Thunderstorms and Rain,13,0,0,92,,1012,1,0,14,1,0,NW
20140214-18:00,Light Rain,12,0,0,95,,1011,1,0,13,0,0,
20140214-21:00,Patches of Fog,12,1,0,95,,1010,0,0,12,0,0,
20140215-00:00,Heavy Fog,11,1,0,99,,1010,0,0,11,0,0,SW
20140215-03:00,Patches of Fog,11,1,0,99,,1013,0,0,11,0,0,West
20140215-06:00,Patches of Fog,12,1,0,95,,1014,0,0,12,0,0,NNE
20140215-09:00,Smoke,12,0,0,64,,1012,0,0,17,0,0,North
20140215-12:00,Mist,13,0,0,73,,1012,0,0,16,0,0,NW
20140215-15:00,Mist,12,0,0,95,,1013,0,0,12,0,0,
20140215-18:00,Patches of Fog,10,1,0,98,,1015,0,0,10,0,0,WSW
20140215-21:00,Patches of Fog,9,1,0,93,,1014,0,0,10,0,0,
20140216-00:00,,8,0,0,99,,1014,0,0,9,0,0,WSW
20140216-03:00,Partial Fog,10,1,0,100,,1016,0,0,10,0,0,
20140216-06:00,Smoke,11,0,0,65,,1016,0,0,16,0,0,West
20140216-09:00,Haze,11,0,0,49,,1015,0,0,19,0,0,WNW
20140216-12:00,Haze,11,0,0,54,,1015,0,0,18,0,0,WNW
20140216-15:00,Mist,12,0,0,88,,1017,0,0,13,0,0,WNW
20140216-18:00,Mist,11,0,0,89,,1018,0,0,12,0,0,WNW
20140216-21:00,Mist,9,0,0,88,,1017,0,0,11,0,0,WNW
20140217-00:00,Mist,9,0,0,91,,1017,0,0,10,0,0,West
20140217-03:00,Mist,9,0,0,81,,1019,0,0,12,0,0,West
20140217-06:00,Smoke,10,0,0,51,,1019,0,0,18,0,0,WNW
20140217-09:00,Blowing Sand,10,0,0,39,,1017,0,0,21,0,0,West
20140217-12:00,Haze,10,0,0,40,,1016,0,0,20,0,0,WNW
20140217-15:00,Mist,12,0,0,73,,1018,0,0,15,0,0,West
20140217-18:00,Mist,10,0,0,73,,1018,0,0,13,0,0,West
20140217-21:00,Mist,9,0,0,81,,1018,0,0,12,0,0,WNW
20140218-00:00,Mist,8,0,0,72,,1017,0,0,11,0,0,WNW
20140218-03:00,Mist,8,0,0,69,,1019,0,0,12,0,0,West
20140218-06:00,Smoke,10,0,0,45,,1019,0,0,20,0,0,WNW
20140218-09:00,Haze,7,0,0,24,,1016,0,0,23,0,0,WNW
20140218-12:00,Haze,7,0,0,27,,1015,0,0,21,0,0,NW
20140218-15:00,Mist,10,0,0,70,,1017,0,0,14,0,0,
20140218-18:00,Mist,9,0,0,85,,1018,0,0,11,0,0,
20140218-21:00,Mist,9,0,0,89,,1018,0,0,10,0,0,
20140219-00:00,Mist,8,0,0,93,,1018,0,0,8,0,0,
20140219-03:00,Patches of Fog,10,1,0,100,,1019,0,0,10,0,0,
20140219-06:00,Mist,10,0,0,42,,1019,0,0,20,0,0,East
20140219-09:00,Smoke,12,0,0,45,,1016,0,0,22,0,0,East
20140219-12:00,Smoke,14,0,0,50,,1014,0,0,22,0,0,NE
20140219-15:00,Haze,13,0,0,86,,1016,0,0,15,0,0,
20140219-18:00,Mist,13,0,0,98,,1016,0,0,13,0,0,
20140219-21:00,Patches of Fog,10,1,0,89,,1015,0,0,11,0,0,
20140220-00:00,Patches of Fog,9,1,0,95,,1014,0,0,10,0,0,
20140220-03:00,Partial Fog,11,1,0,100,,1017,0,0,11,0,0,
20140220-06:00,Smoke,14,0,0,51,,1016,0,0,21,0,0,East
20140220-09:00,Smoke,15,0,0,46,,1014,0,0,24,0,0,East
20140220-12:00,Smoke,16,0,0,55,,1012,0,0,23,0,0,
20140220-15:00,Mist,15,0,0,92,,1014,0,0,16,0,0,
20140220-18:00,Patches of Fog,12,1,0,96,,1016,0,0,13,0,0,
20140220-21:00,Patches of Fog,11,1,0,94,,1015,0,0,11,0,0,
20140221-00:00,Patches of Fog,10,1,0,100,,1014,0,0,10,0,0,
20140221-03:00,Patches of Fog,12,1,0,96,,1016,0,0,13,0,0,
20140221-06:00,Haze,13,0,0,48,,1016,0,0,21,0,0,SE
20140221-09:00,Haze,12,0,0,36,,1013,0,0,24,0,0,ESE
20140221-12:00,Haze,13,0,0,47,,1012,0,0,22,0,0,SE
20140221-15:00,Mist,14,0,0,75,,1014,0,0,17,0,0,East
20140221-18:00,Mist,14,0,0,83,,1015,0,0,16,0,0,East
20140221-21:00,Mist,13,0,0,93,,1014,0,0,14,0,0,SSE
20140222-00:00,Mist,13,0,0,99,,1015,0,0,14,0,0,ENE
20140222-03:00,Partial Fog,14,1,0,89,,1018,0,0,15,0,0,
20140222-06:00,Mist,15,0,0,87,,1019,0,0,17,0,0,SE
20140222-09:00,Smoke,15,0,0,60,,1016,0,0,21,0,0,South
20140222-12:00,Mist,16,0,0,69,,1016,0,0,21,0,0,NW
20140222-15:00,Mist,15,0,0,87,,1018,0,0,16,0,0,West
20140222-18:00,Mist,14,0,0,95,,1019,0,0,15,0,0,West
20140222-21:00,Partial Fog,13,1,0,99,,1018,0,0,14,0,0,
20140223-00:00,Heavy Fog,13,1,0,99,,1019,0,0,13,0,0,West
20140223-03:00,Heavy Fog,14,1,0,96,,1021,0,0,14,0,0,West
20140223-06:00,Mist,15,0,0,67,,1021,0,0,19,0,0,West
20140223-09:00,Smoke,14,0,0,55,,1018,0,0,21,0,0,NW
20140223-12:00,Smoke,14,0,0,56,,1018,0,0,21,0,0,WNW
20140223-15:00,Mist,14,0,0,83,,1019,0,0,17,0,0,WNW
20140223-18:00,Mist,13,0,0,90,,1020,0,0,14,0,0,WNW
20140223-21:00,Partial Fog,12,1,0,94,,1019,0,0,13,0,0,WNW
20140224-00:00,Partial Fog,11,1,0,96,,1019,0,0,12,0,0,WNW
20140224-03:00,Partial Fog,12,1,0,96,,1021,0,0,12,0,0,WNW
20140224-06:00,Smoke,11,0,0,49,,1021,0,0,20,0,0,West
20140224-09:00,Haze,8,0,0,28,,1018,0,0,23,0,0,WNW
20140224-12:00,Haze,9,0,0,36,,1017,0,0,21,0,0,WNW
20140224-15:00,Mist,13,0,0,76,,1018,0,0,16,0,0,
20140224-18:00,Mist,12,0,0,83,,1018,0,0,14,0,0,
20140224-21:00,Patches of Fog,12,1,0,91,,1017,0,0,13,0,0,
20140225-00:00,Patches of Fog,11,1,0,92,,1017,0,0,12,0,0,
20140225-03:00,Patches of Fog,12,1,0,94,,1019,0,0,13,0,0,
20140225-06:00,Haze,11,0,0,36,,1019,0,0,23,0,0,
20140225-09:00,Haze,9,0,0,26,,1016,0,0,25,0,0,
20140225-12:00,Haze,15,0,0,52,,1015,0,0,23,0,0,NW
20140225-15:00,Mist,15,0,0,73,,1017,0,0,18,0,0,
20140225-18:00,Mist,14,0,0,89,,1018,0,0,16,0,0,
20140225-21:00,Partial Fog,13,1,0,90,,1017,0,0,15,0,0,
20140226-00:00,Patches of Fog,13,1,0,92,,1016,0,0,14,0,0,
20140226-03:00,Mist,13,0,0,85,,1017,0,0,15,0,0,
20140226-06:00,Smoke,13,0,0,46,,1017,0,0,22,0,0,ENE
20140226-09:00,Haze,13,0,0,38,,1013,0,0,25,0,0,ENE
20140226-12:00,Haze,14,0,0,44,,1011,0,0,24,0,0,East
20140226-15:00,Light Thunderstorm,16,0,0,81,,1013,0,0,19,1,0,
20140226-18:00,Mist,15,0,0,90,,1014,0,0,16,0,0,
20140226-21:00,Mist,15,0,0,93,,1013,0,0,15,0,0,
20140227-00:00,Mist,14,0,0,96,,1013,0,0,14,0,0,
20140227-03:00,Mist,15,0,0,91,,1015,0,0,16,0,0,
20140227-06:00,Smoke,16,0,0,57,,1015,0,0,23,0,0,East
20140227-09:00,Haze,17,0,0,58,,1013,0,0,24,0,0,East
20140227-12:00,Haze,16,0,0,56,,1011,0,0,23,0,0,ESE
20140227-15:00,Partly Cloudy,14,0,0,69,,1012,0,0,19,0,0,East
20140227-18:00,Mist,14,0,0,86,,1013,0,0,16,0,0,East
20140227-21:00,Heavy Rain,14,0,0,100,,1013,1,0,14,0,0,North
20140228-00:00,Light Drizzle,13,0,0,95,,1012,1,0,13,0,0,NE
20140228-03:00,Mist,12,0,0,78,,1015,0,0,15,0,0,NE
20140228-06:00,Haze,14,0,0,57,,1015,0,0,21,0,0,ESE
20140228-09:00,Thunderstorms and Rain,17,0,0,94,,1013,1,0,18,1,0,West
20140228-12:00,Mist,16,0,0,90,,1012,0,0,17,0,0,NNE
20140228-15:00,Mist,14,0,0,94,,1012,0,0,14,0,0,
20140228-18:00,Mist,13,0,0,99,,1013,0,0,13,0,0,
20140228-21:00,Mist,14,0,0,100,,1013,0,0,14,0,0,
20140301-00:00,Mist,14,0,0,99,,1013,0,0,14,0,0,
20140301-03:00,Mist,14,0,0,94,,1016,0,0,14,0,0,
20140301-06:00,Mist,15,0,0,84,,1017,0,0,16,0,0,
20140301-09:00,Mist,16,0,0,79,,1015,0,0,19,0,0,NNW
20140301-12:00,Mist,16,0,0,69,,1013,0,0,20,0,0,NW
20140301-15:00,Mist,15,0,0,89,,1016,0,0,16,0,0,WNW
20140301-18:00,Mist,14,0,0,97,,1017,0,0,14,0,0,
20140302-00:00,Heavy Fog,13,1,0,98,,1016,0,0,13,0,0,WSW
20140302-03:00,Heavy Fog,14,1,0,100,,1018,0,0,14,0,0,NW
20140302-06:00,Haze,13,0,0,62,,1019,0,0,18,0,0,NW
20140302-09:00,Haze,12,0,0,46,,1017,0,0,21,0,0,NW
20140302-12:00,Haze,13,0,0,54,,1015,0,0,20,0,0,NW
20140302-15:00,Mist,14,0,0,84,,1017,0,0,16,0,0,
20140302-18:00,Mist,13,0,0,95,,1018,0,0,14,0,0,WNW
20140302-21:00,Mist,12,0,0,93,,1017,0,0,13,0,0,
20140303-00:00,Patches of Fog,11,1,0,96,,1016,0,0,12,0,0,WSW
20140303-03:00,Mist,12,0,0,93,,1018,0,0,14,0,0,
20140303-06:00,Haze,12,0,0,44,,1018,0,0,21,0,0,NNW
20140303-09:00,Haze,10,0,0,27,,1015,0,0,25,0,0,North
20140303-12:00,Haze,11,0,0,32,,1014,0,0,24,0,0,WNW
20140303-15:00,Haze,13,0,0,65,,1016,0,0,18,0,0,
20140303-18:00,Mist,13,0,0,82,,1017,0,0,15,0,0,
20140303-21:00,Mist,12,0,0,86,,1016,0,0,14,0,0,
20140304-00:00,Mist,12,0,0,92,,1016,0,0,13,0,0,
20140304-03:00,Patches of Fog,13,1,0,82,,1018,0,0,15,0,0,SW
20140304-06:00,Haze,13,0,0,43,,1018,0,0,23,0,0,NW
20140304-09:00,Haze,13,0,0,35,,1016,0,0,25,0,0,NW
20140304-12:00,Haze,10,0,0,29,,1015,0,0,24,0,0,NNW
20140304-15:00,Mist,15,0,0,77,,1017,0,0,18,0,0,
